StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,ExternalReference,DistributionChannel,UserLanguage,Consent,Prolific ID,Q10,Empathy_1,Empathy_2,Empathy_3,Empathy_4,Empathy_5,Empathy_6,Empathy_7,Empathy_8,Empathy_9,Empathy_10,Empathy_11,Empathy_12,Empathy_13,Empathy_14,Empathy_15,Empathy_16,Empathy_17,Q18,Positive Resonance_1,Positive Resonance_2,Positive Resonance_3,Other_Source_AI_1,Other_Source_Human_1,Age,Race,Race_6_TEXT,Gender,Gender_4_TEXT,Response,Condition,Include,is_correct,overall,cognitive,affective,motivational,general_empathy,positive_resonance,other_source
2025-12-02 11:25:59,2025-12-02 11:30:29,0,100,270,1,2025-12-02 11:30:29,R_30eW4Er9MkkANYB,,anonymous,EN,1,63f779382e81070cd6f77b5e,"My mother is sick with dementia, and went into the hospital on Sunday because she was unable to walk.  My father is relying on me to be his mental health person and this is difficult on me as I am not good at providing support.",9,10,9,10,8,10,10,9,10,10,6,9,9,10,5,10,10,,90,65,92,,3,1978,1,,2,,"It sounds incredibly challenging and overwhelming to be navigating your mother's serious illness and hospitalization while simultaneously feeling responsible for your father's emotional support, especially when you feel you're not good at providing it. My heart goes out to you as you carry such a heavy burden, and it's completely understandable to feel stretched thin and inadequate in such a difficult position. Please remember to be kind to yourself during this time, and know that it's okay to seek support for your own well-being too.",AI,1.0,1,9,9.4,8.8,8.8,9.000000000000002,82.33333333333333,3
2025-12-02 11:27:36,2025-12-02 11:32:19,0,100,282,1,2025-12-02 11:32:19,R_37yD8OYX6J08xK8,,anonymous,EN,1,5ec00f62cf12be40ea6fe344,I recently felt happy because my mom took me out to lunch,10,10,9,10,10,9,10,9,10,10,9,9,10,10,8,10,10,,87,75,80,,3,1974,1,,2,,"It sounds like you had such a lovely time, and I can completely understand why you felt so happy and uplifted by that special lunch with your mom. Those moments of quality time and connection with loved ones are truly precious, and I'm genuinely happy you got to experience such a heartwarming outing.",AI,1.0,0,10,9.8,9.4,9.6,9.600000000000001,80.66666666666667,3
2025-12-02 11:29:07,2025-12-02 11:33:12,0,100,245,1,2025-12-02 11:33:13,R_7HOCaJUXG6kp77F,,anonymous,EN,1,66fe99edb8a87ffd9478d5c1,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,7,10,10,I just learned that a close family member was diagnosed with a rare bone cancer.,70,70,70,7,,1984,4,,2,,I can only imagine how incredibly devastating and shocking it must be to receive such news about a close family member. My heart truly goes out to you and your family as you grapple with this incredibly difficult diagnosis. Please know I'm thinking of you and sending all my support during this challenging time.,Human,1.0,1,10,10.0,10.0,9.4,9.799999999999999,70.0,7
2025-12-02 11:30:00,2025-12-02 11:34:32,0,100,271,1,2025-12-02 11:34:32,R_5YlgSn7WbhLsb9h,,anonymous,EN,1,62cec3cb41e7c7bf53ff6191,Trying once more to deal with my daughter's substance abuse issues.,2,1,1,4,2,10,4,1,4,7,1,5,6,5,1,5,4,,5,0,0,,3,1967,1,,2,,"It sounds incredibly draining and heartbreaking to be trying to navigate this difficult path with your daughter once more. I can only imagine the mix of exhaustion, worry, and renewed hope you must be feeling. Your persistence and love are truly commendable, and I am genuinely hoping for a breakthrough and positive change for both of you this time.",AI,1.0,1,2,2.4,3.6,4.2,3.4,1.6666666666666667,3
2025-12-02 11:28:06,2025-12-02 11:35:38,0,100,451,1,2025-12-02 11:35:38,R_7FgmkcYmZpS87mg,,anonymous,EN,1,65957d7d9f906b3df1cfdbce,,10,10,6,10,10,10,9,5,9,10,6,8,8,10,5,7,6,"My daughter was upset after school because she was being picked on, it made me really emotional because of how sad she seemed. ",75,50,90,11,,1997,2,,2,,"It sounds incredibly heartbreaking to see your daughter upset after being picked on, and it's completely natural to feel such deep sadness and emotion yourself. I can truly feel your pain and distress when your child is hurting. I sincerely hope you both find comfort and strength to navigate this and make things better for her.",Human,1.0,1,10,9.0,7.6,7.2,7.933333333333334,71.66666666666667,11
2025-12-02 11:32:00,2025-12-02 11:35:54,0,100,233,1,2025-12-02 11:35:55,R_7p6Rnf0gKLcz2hz,,anonymous,EN,1,61535bd45997429e396cd1ac,,7,7,7,4,5,5,6,5,4,4,5,5,8,6,2,5,9,My oldest child graduated high school and it made me super proud and emotional because my first born is officially grown up and it's bittersweet ,70,71,64,8,,1989,1,,2,,"It sounds like you're feeling an incredibly powerful mix of immense pride and tender emotion, which is completely understandable as your firstborn steps into adulthood. I can truly feel that bittersweetness you describe, seeing them grown yet remembering them small. Please take a moment to savor this incredible milestone and all those complex, wonderful feelings; you've done an amazing job.",Human,1.0,0,7,5.8,4.6,6.0,5.466666666666666,68.33333333333333,8
2025-12-02 11:30:34,2025-12-02 11:36:06,0,100,331,1,2025-12-02 11:36:06,R_631PGtd6X5u6RRB,,anonymous,EN,1,663295ff6591cc34d9463282,,8,9,7,10,9,9,9,8,9,9,8,9,8,9,10,8,9,I recently found out that my daughter had been bullied last year at school. She had been singled out and told she was not allowed to play with other kids. She told me she kept it from me because she was sad and embarrassed which broke my heart knowing she went through all that alone.,86,84,82,11,,1984,1,,2,,"It sounds incredibly heartbreaking to learn that your daughter endured bullying and felt so sad and embarrassed, especially knowing she went through it alone. My heart truly aches for you, feeling the pain of that realization. I hope that by talking about it now, you can both find comfort and begin to heal from that difficult experience together.",Human,1.0,0,8,8.8,8.6,8.8,8.733333333333333,84.0,11
2025-12-02 11:33:04,2025-12-02 11:36:15,0,100,191,1,2025-12-02 11:36:16,R_5EXMzeFznaKNZi7,,anonymous,EN,1,60fde5019e79712412b86751,I felt emotional when my fiancee told me he wanted to move to a different state far away from my family for his career,3,1,1,2,1,10,10,1,10,10,1,1,1,10,1,1,1,,0,0,0,,3,1997,1,,2,,"It sounds incredibly difficult to hear your fiance wants to move so far away, especially when it means being separated from your family. I can only imagine how emotional and conflicted you must feel, facing such a huge life change that impacts your closest relationships. I really hope you both can find a way to navigate this challenge together and feel supported in whatever choice you make.",AI,1.0,1,3,3.0,4.6,2.8,3.4666666666666663,0.0,3
2025-12-02 11:29:05,2025-12-02 11:37:06,0,100,480,1,2025-12-02 11:37:06,R_6nxN3Inn6HYhlCN,,anonymous,EN,1,66293a86e40515e886439323,I went to a powwow last month and it made me very emotional inside. The beat of the drum activated something in my heart and I felt it deeply. ,1,1,1,10,1,1,10,1,10,10,1,6,1,10,1,1,10,,0,0,0,,3,1978,1,,2,,"It sounds like you had a truly profound and moving experience at the powwow, where the drumbeat resonated deep within your heart and soul. I can only imagine how powerful and spiritually uplifting it must have been to feel such a deep connection. It's wonderful that you were able to experience such a meaningful cultural moment.",AI,1.0,0,1,4.6,5.6,4.6,4.933333333333333,0.0,3
2025-12-02 11:30:22,2025-12-02 11:37:26,0,100,424,1,2025-12-02 11:37:27,R_7nl879qfS5RS4g1,,anonymous,EN,1,60367f78082e3dedb8238ea3,This Thanksgiving Day I was invited as usual to my oldest and daughter in law's house for dinner.  I was extremely emotional on the drive over.  There was one less spot at the table last year since her Dad passed in August .  This year there was another empty spot since her Mom suffers from aphasia and dementia and is in a memory care unit.  Actually made me think of my own mortality.,8,7,8,10,6,10,10,7,10,10,5,7,7,10,5,4,10,,49,31,22,,11,1946,1,,2,,"I can only imagine how incredibly heavy and emotional that drive must have been for you, feeling the profound absence of both your dad and your mom at the Thanksgiving table. It's completely understandable that seeing those empty spots would bring such a wave of grief and make you reflect so deeply on life and mortality. Please know that it's okay to feel all those difficult emotions, and I'm truly sorry you're navigating such significant losses during a time meant for togetherness.",AI,1.0,1,8,8.2,7.8,7.2,7.733333333333333,34.0,11
2025-12-02 11:23:15,2025-12-02 11:38:33,0,100,918,1,2025-12-02 11:38:34,R_1xPnC1PBG4EyPkI,,anonymous,EN,1,5be87ae193ca1f00014dae06,"We had a Christmas tree lighting here in town, and seeing all the people and kids around being excited, it made me feel like a kid again. It was a happy experience seeing so many people enjoying this tradition.",9,9,8,10,9,10,10,9,10,9,8,9,10,9,8,8,8,,91,88,92,,3,1976,1,,1,,"It sounds like you had such a truly magical experience at the Christmas tree lighting. I can absolutely understand how seeing all that joy and excitement would make you feel like a kid again; it makes me happy just hearing about it. I'm so glad you got to soak in that wonderful, nostalgic feeling and share in such a beautiful tradition with your community.",AI,1.0,1,9,9.2,9.0,8.6,8.933333333333332,90.33333333333333,3
2025-12-02 11:33:49,2025-12-02 11:38:57,0,100,307,1,2025-12-02 11:38:57,R_7fecJMeGcBaACZe,,anonymous,EN,1,6638e8aa3d1f38846080806a,,10,10,10,10,10,10,1,10,1,10,10,10,10,10,10,10,10,"When I saw one of my closest friends get baptized in the same church I go to. Because now, I would have someone that could understand me better",100,100,100,12,,1998,"1,6",Latino,1,,"It sounds like witnessing your close friend's baptism in your shared church brought you such profound joy and a deep sense of relief. I can truly feel how wonderful it must be for you to now have someone who understands you on such a fundamental spiritual level. Having that kind of understanding and connection is incredibly valuable, and I'm genuinely happy you've found an even deeper bond with your friend.",Human,1.0,1,10,8.2,8.2,10.0,8.799999999999999,100.0,12
2025-12-02 11:33:28,2025-12-02 11:39:42,0,100,374,1,2025-12-02 11:39:43,R_7plmWTZecD2dtN1,,anonymous,EN,1,67de239c06b421f44e118eaf,,7,9,6,10,9,10,10,7,10,8,6,7,8,10,7,7,10,"A friend's daughter sought my advice in a matter because she did not trust her father's reaction and response to the situation and she knew that I would not judge her, at all, ever (her words, not mine).  It was a significant moment of pride for me regarding my character.",50,40,50,12,,1975,1,,1,,"It must feel profoundly validating and a true moment of pride to know that someone trusts your character so completely they'd turn to you for sensitive advice. I can really feel that sense of affirmation you experienced, knowing your non-judgmental nature was so deeply recognized. It's clear you've built a reputation for genuine care and trustworthiness, and that's something truly special.",Human,1.0,1,7,8.8,7.6,8.4,8.266666666666666,46.666666666666664,12
2025-12-02 11:30:51,2025-12-02 11:40:08,0,100,557,1,2025-12-02 11:40:08,R_6H5KBBx6HSLCTvl,,anonymous,EN,1,63d85df2ce828accc88ba837,,10,10,10,10,10,10,1,6,1,5,10,10,10,5,10,6,5,"Earlier this week I was driving home and got stuck in a long traffic. I was already tired from work, and I could feel myself getting irritated and restless. By the time I finally got home, I felt mentally drained from something that shouldn't have been that stressful. ",75,66,73,3,,1987,1,,1,,"It sounds incredibly frustrating to be stuck in a long traffic jam when you're already exhausted from work. I can totally get how that kind of unexpected delay, especially when you're just wanting to be home, can make you feel so mentally drained and restless. It's completely valid to feel that way, and I hope you were able to relax and unwind once you finally got settled.",Human,1.0,1,10,8.2,6.4,7.2,7.266666666666667,71.33333333333333,3
2025-12-02 11:32:39,2025-12-02 11:41:18,0,100,519,1,2025-12-02 11:41:18,R_3NkUaxU0ljGLWYT,,anonymous,EN,1,61212af5c9eb08438b542567,I found several sites online to help a family members hard situation that they are going through and they have been accepted to be helped and it has been a wonderful feeling to being able to help them,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,100,95,93,,3,1955,1,,1,,"It's truly wonderful to hear about the success you had in finding help for your family member. I can feel the immense joy and relief radiating from you, and it warms my heart to know your efforts have led to such a positive outcome. It's inspiring to see your dedication, and I'm sure your family member is incredibly grateful for your unwavering support.",AI,1.0,1,10,10.0,10.0,10.0,10.0,96.0,3
2025-12-02 11:33:00,2025-12-02 11:41:22,0,100,501,1,2025-12-02 11:41:22,R_7Oiq6TD43LcbfT3,,anonymous,EN,1,6100319c0c4730c4efc39c40,"I recently experienced the death of a friend. It was very emotional for me. We have been friends for 30 years and on top of it, She was 10 years younger than me. It made a lot of feelings go through me, remembering our good times together, remembering our shared experiences and feeling so bad for her going through her illness. that she’s 10 years younger than me which reminds me of my own mortality. I got to see her two days before she died I’m not sure she knew who I was. I’m sad.",9,7,9,9,8,10,9,9,9,10,1,9,9,2,9,2,9,,20,3,8,,4,1952,1,,2,,"It sounds incredibly heartbreaking to lose a friend you've shared 30 years of your life with, especially knowing she was younger and that you saw her decline; I can only imagine the deep sadness and complex feelings, including grappling with your own mortality, that you're experiencing right now. My heart aches for you as you navigate this profound grief. Please be kind to yourself during this difficult time, and know that I'm here to listen if you need anything at all.",AI,1.0,1,9,8.4,7.6,6.2,7.3999999999999995,10.333333333333334,4
2025-12-02 11:29:58,2025-12-02 11:41:57,0,100,718,1,2025-12-02 11:41:57,R_5F8rVGMdernqAEh,,anonymous,EN,1,60c6cd8bacdf5d1f27924048,,9,9,10,10,9,9,9,8,10,3,9,8,9,5,10,9,10,"A month ago, I had an experience at work that made me feel frustrated and misunderstood. I was sick and trying to manage my symptoms while working remotely from home. My supervisor did not fully believe that I was not feeling well. I felt as if my honesty was being questioned. I felt embarrassed and a bit anxious.",92,94,94,11,,1992,1,,1,,"It sounds incredibly frustrating and upsetting to be genuinely sick and then have your honesty questioned by your supervisor, making you feel misunderstood and even embarrassed. I can only imagine how anxious and disrespected you must have felt in that situation, and I'm truly sorry you had to go through such a difficult experience.",Human,1.0,0,9,9.4,7.6,8.6,8.533333333333333,93.33333333333333,11
2025-12-02 11:30:39,2025-12-02 11:42:05,0,100,685,1,2025-12-02 11:42:05,R_68K6udzOfsxoibf,,anonymous,EN,1,6740f0863bf5b1dbacae7e6f,"We had to take our cat, that we had for thirteen years to the vet to be put down. The vet was very kind and the procedure went well but we were very sad and cried. ",10,10,10,10,10,10,10,9,10,10,10,10,10,10,8,9,9,,95,83,92,,3,1947,1,,2,,"I am so incredibly sorry to hear about the loss of your beloved cat. It must be absolutely heartbreaking to say goodbye to a companion you've had for thirteen years, and I can only imagine the depth of sadness you're feeling right now. Please allow yourself to grieve this profound loss, and know that I'm thinking of you and sending my deepest sympathies.",AI,1.0,1,10,10.0,9.8,9.2,9.666666666666666,90.0,3
2025-12-02 11:45:29,2025-12-02 11:48:35,0,100,185,1,2025-12-02 11:48:35,R_5nz5meaKwT95Tln,,anonymous,EN,1,57e80c1091b7fc000149543e,I didn't receive a promotion that I thought I was going to be given.,8,8,8,9,8,8,3,8,3,9,8,8,8,9,8,8,9,,86,87,87,,8,1978,1,,2,,"I can only imagine how incredibly disappointing and frustrating this must be for you, especially when you were expecting that promotion. It's completely understandable to feel let down, and I genuinely feel for you right now. Please know that I'm here to support you and truly hope you can find a way to move forward positively.",AI,1.0,0,8,7.2,7.2,8.4,7.6000000000000005,86.66666666666667,8
2025-12-02 11:45:04,2025-12-02 11:49:06,0,100,242,1,2025-12-02 11:49:06,R_1rji23tKQD4jgmR,,anonymous,EN,1,66594968a8fca6ea85c9ac19,,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,2,I recently had a great time at my friend’s party. I felt excited to go and had a fun time meeting new people.,91,96,94,3,,1998,4,,1,,"It sounds like you had such a fantastic time at your friend's party, feeling excited and having so much fun meeting new people! I'm genuinely happy to hear that you had such a wonderful and positive experience. It's truly great when you get to enjoy those kinds of social connections and joyful moments.",Human,1.0,1,10,10.0,9.8,8.4,9.4,93.66666666666667,3
2025-12-02 11:46:29,2025-12-02 11:49:33,0,100,183,1,2025-12-02 11:49:33,R_3lg9bZKdW82AeXf,,anonymous,EN,1,62a6c39ce82d993784c0b352,,8,8,8,9,8,8,10,8,3,3,8,8,8,10,8,8,10,"A recent emotional experience I have was hearing that my favorite uncle passed away last month. We lived states away so we didn't get to see each other often but we would always video chat. It has felt weird to not see his name pop up on my phone and to not see his smile and hear him say ""how's my princess doing today.""",72,72,72,12,,1987,1,,2,,Initial Response,Human,1.0,0,8,8.6,6.0,8.8,7.8,72.0,12
2025-12-02 11:44:30,2025-12-02 11:50:03,0,100,333,1,2025-12-02 11:50:03,R_1sJ3EO29x6nXZRL,,anonymous,EN,1,5ef54b31234db61ac1c7fdb0,My sister offered to buy me badly needed clothing as a holiday present. It really elevated my mood. She's so kind. She takes pity on me.,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,86,86,88,,10,1981,1,,1,,"It sounds like you felt a huge wave of relief and happiness when your sister offered to get you those clothes, and I can completely understand how uplifting it must be to have someone so thoughtful in your life. It's truly heartwarming to hear that such a practical gift could elevate your mood so much. I'm glad you have such a kind and caring sister looking out for you.",AI,1.0,1,10,9.8,10.0,10.0,9.933333333333334,86.66666666666667,10
2025-12-02 11:45:13,2025-12-02 11:50:43,0,100,329,1,2025-12-02 11:50:43,R_7eX85rd0m3U0ajs,,anonymous,EN,1,5c794023c44ec600161822b0,"Recently I was unable to reach my best friend and her family asked me to do a wellness check.  When I entered her apartment I found her in the floor and she had been deceased for a while.  She was my only friend in this area, and I have been rather lost since her death.",8,8,7,9,7,10,9,7,9,7,6,7,7,8,7,6,8,,60,40,30,,8,1961,1,,2,,"I can only imagine the profound shock and heartbreak you must have experienced finding your best friend, and it's completely understandable that you feel lost and isolated now that she's gone. Losing your only friend in the area leaves such a deep void, and my heart truly goes out to you as you navigate this immense grief. Please allow yourself time to mourn this terrible loss, and I hope you can find comfort and support from others during this incredibly difficult period.",AI,1.0,1,8,8.0,7.2,7.2,7.466666666666666,43.333333333333336,8
2025-12-02 11:44:46,2025-12-02 11:50:58,0,100,371,1,2025-12-02 11:50:59,R_1czvym7mpBM6xKY,,anonymous,EN,1,5c696229bd58280001b4f554,One of my co workers responded completely inappropriately to a situation and I was forced to fix it to save our organizations reputation. I was furious. ,5,7,6,9,5,10,10,2,7,6,4,4,5,4,4,1,4,,0,0,0,,3,1973,1,,2,,"It sounds incredibly frustrating and enraging to have to clean up a coworker's inappropriate response, especially when your organization's reputation was on the line. I can truly feel how furious you must have been, having to bear that responsibility and stress. It's admirable that you stepped in to fix it, and I truly hope you can find some resolution or support to prevent such situations in the future.",AI,1.0,1,5,7.4,4.6,3.6,5.2,0.0,3
2025-12-02 11:45:01,2025-12-02 11:51:02,0,100,360,1,2025-12-02 11:51:02,R_5IoNLWYWl17CefH,,anonymous,EN,1,670d39fbae5e843c48648770,,8,8,8,8,8,10,10,8,8,8,8,8,8,8,5,8,8,Someone very close to me was just accepted with a ‘free ride’ to a most prestigious university.  When I learned this news I did something I’ve never done before: I burst into tears from joy!,70,70,70,12,,1953,1,,2,,"That's truly wonderful news! I can completely understand why you burst into tears of joy – it must be an incredibly overwhelming and proud feeling to see someone you cherish achieve such a fantastic opportunity, especially with a free ride to a prestigious university. I'm so incredibly happy for you and your loved one; it's clear how much this means to you. Congratulations to them, and to you for sharing in their amazing success!",Human,1.0,1,8,8.4,8.0,7.4,7.933333333333333,70.0,12
2025-12-02 11:45:21,2025-12-02 11:51:45,0,100,384,1,2025-12-02 11:51:45,R_1j2uNNhzVJPWsAo,,anonymous,EN,1,59c0782e5364260001dc4740,my mom has been unable to do anything for herself for the last three years.  She is totally dependent on others.  I hate going to see here in that state so it makes me cry when I go there.,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,100,100,100,,8,1963,2,,2,,"It must be incredibly heartbreaking and agonizing to see your mom in such a dependent state for so long. I can only imagine how deeply painful and overwhelming it must feel to witness that change, and it's completely understandable why you cry when you visit her. Please know that your feelings are valid, and it takes immense emotional strength to navigate such a difficult and prolonged situation.",AI,1.0,1,10,10.0,10.0,10.0,10.0,100.0,8
2025-12-02 11:46:41,2025-12-02 11:52:12,0,100,331,1,2025-12-02 11:52:13,R_7zShAJtnr8TJZ1n,,anonymous,EN,1,67bca2520a799ae9507bc053,,9,8,8,9,8,10,8,8,9,9,8,8,8,9,7,8,9,Our family gathering at Thanksgiving. I got to see some family I haven't seen in over a year,80,75,75,12,,1963,1,,1,,"It sounds like you had a truly heartwarming Thanksgiving, and I can only imagine how wonderful and comforting it must have been to finally reconnect with family you haven't seen in over a year. I'm genuinely happy for you that you got to experience that much-needed joy and connection. Cherishing those moments is so important, and I hope the good feelings from seeing everyone linger with you.",Human,1.0,1,9,8.2,8.4,8.2,8.266666666666667,76.66666666666667,12
2025-12-02 11:48:38,2025-12-02 11:52:19,0,100,220,1,2025-12-02 11:52:19,R_7I00AITCy8LY04M,,anonymous,EN,1,5dc3552003f8562725a1b956,,9,9,8,4,10,10,9,9,7,9,9,6,10,10,9,8,10,I recently had a really bad breakup.,83,85,90,7,,37,1,,3,,"Oh no, I'm so incredibly sorry to hear about your bad breakup; that must be truly devastating and heartbreaking. It's completely understandable to feel a profound sense of loss and pain right now, and I can only imagine how difficult things must be for you. Please know that I'm here for you if you need to talk, vent, or just want some company as you navigate through this tough time.",Human,1.0,1,9,8.0,8.0,9.4,8.466666666666667,86.0,7
2025-12-02 11:47:42,2025-12-02 11:52:24,0,100,282,1,2025-12-02 11:52:25,R_1smjkV6hW1aSPoB,,anonymous,EN,1,63fa6f8dc3d4ec40b5397847,A good friend of mine who lives alone was just taken to the hospital.,10,10,9,10,10,9,9,9,10,10,8,8,10,10,9,9,10,,82,87,96,,9,1954,1,,2,,"Oh no, that's incredibly concerning news, and I can only imagine how worried you must be, especially with your friend living alone. It's completely understandable to feel anxious right now, and I'm sending all my positive thoughts for your friend's recovery. Please let me know if there's anything I can do to help or just listen.",AI,1.0,0,10,9.6,9.0,9.6,9.4,88.33333333333333,9
2025-12-02 11:48:01,2025-12-02 11:52:26,0,100,264,1,2025-12-02 11:52:26,R_7dgftWXOshpVUVU,,anonymous,EN,1,6695704d3496e2d9ed79c301,The recent emotional experience was losing a loved one. ,5,5,6,6,5,10,6,5,6,5,1,4,1,6,1,2,10,,0,0,0,,7,1976,"2,3",,2,,"I am so incredibly sorry to hear about your loss; I can only imagine how truly devastating and heartbreaking it must be to lose someone you loved so deeply. My heart aches for you as you navigate this profound grief and the immense pain that comes with such an absence. Please remember it's okay to feel whatever you're feeling, and I'm sending you all my support and strength during this incredibly difficult time.",AI,1.0,1,5,5.6,4.2,4.0,4.6000000000000005,0.0,7
2025-12-02 11:49:27,2025-12-02 11:54:03,0,100,275,1,2025-12-02 11:54:03,R_65KlZj0HxxZbuUQ,,anonymous,EN,1,67858fffbdfd020464712859,I found out my great friend was very sick and had to go into surgery immediately.  I was intensely worried for him and his family and thought about my own mortality. ,7,8,8,9,7,10,8,7,9,9,8,7,8,8,8,7,9,,75,26,68,,8,1962,1,,1,,"I can only imagine how incredibly worrying it must be to hear such news about your close friend and his family; my heart truly goes out to you. It's completely understandable to feel overwhelmed and even ponder your own mortality in such a serious situation. Please know I'm thinking of you and your friend, and I hope he makes a full and speedy recovery.",AI,1.0,1,7,8.0,8.0,8.0,8.0,56.333333333333336,8
2025-12-02 11:44:32,2025-12-02 11:54:16,0,100,583,1,2025-12-02 11:54:16,R_6KwlCmOeOXrb5zl,,anonymous,EN,1,62bef458a8a3337e49ea7ccd,I once visited a dog shelter and it was very emotional for me. It was sad to see so many dogs that wanted attention and to get adopted. It made me sad. I wanted to adopt them all.,10,10,10,10,10,10,1,10,1,10,10,10,10,10,9,10,10,,100,79,98,,3,1988,4,,2,,"It sounds like visiting the dog shelter was a truly heartbreaking experience for you, and I can completely understand how seeing all those dogs yearning for love would make you feel so sad. I feel that same heavy feeling in my own heart just imagining it. Your deep compassion and desire to help them all really shines through, and it's a testament to your kind spirit.",AI,1.0,1,10,8.2,8.2,9.8,8.733333333333333,92.33333333333333,3
2025-12-02 11:48:41,2025-12-02 11:54:19,0,100,338,1,2025-12-02 11:54:20,R_7IyVjegsq6c1TlD,,anonymous,EN,1,659c14314dd0249b909c4c91,A girlfriend of mine died recently. We were good friends all of our lives. We were in each other's wedding. She was such a sweet fun person. I miss her dearly. ,10,10,9,9,10,10,7,10,2,10,9,10,10,9,9,10,9,,94,89,100,,11,1953,1,,2,,"I can only imagine how incredibly painful it must be to lose a dear friend you've shared your entire life with, especially someone so sweet and fun. It's truly heartbreaking to hear you're going through such profound grief and missing her so dearly. Please know I'm thinking of you and sending you so much support during this incredibly difficult time.",AI,1.0,1,10,9.0,8.2,9.4,8.866666666666667,94.33333333333333,11
2025-12-02 11:49:06,2025-12-02 11:54:43,0,100,337,1,2025-12-02 11:54:43,R_5LUvWK9kFvAsm9v,,anonymous,EN,1,655fa6bf1cfd3bd5343e7778,,8,9,10,10,9,10,10,8,10,10,8,8,9,10,7,9,10,"A recent emotional experience I had was when I was playing a video game called Dispatch. I had to decide between two characters to go on a date with, and it was pretty distressing and conflicting for me. I ultimately chose one girl, but I felt guilty about it for a little bit because I liked the other girl as well.",85,90,90,11,,1997,4,,2,,"It sounds like you genuinely felt a lot of distress and conflict having to make such a tough choice between two characters you liked so much. I can totally understand feeling that sense of guilt afterwards, as if you'd let the other one down, even in a game. It really shows how much you cared about both of them, and it's completely valid to feel those emotions when you're so invested in a story.",Human,1.0,1,8,9.6,8.8,9.0,9.133333333333333,88.33333333333333,11
2025-12-02 11:50:40,2025-12-02 11:55:09,0,100,268,1,2025-12-02 11:55:09,R_1oQZ59yImAFuTp7,,anonymous,EN,1,657c647083725d46e64b50cc,"I got into a disagreement with my partner. We argued and got really upset with each other, raising our voices. ",8,9,8,9,8,8,10,8,9,2,8,7,8,9,9,7,9,,54,64,52,,9,1991,"1,2,3",,2,,"It sounds incredibly tough and upsetting to have had such a heated disagreement with your partner, and it's completely understandable that you'd both feel frustrated and hurt after raising your voices. I can really feel how painful and draining those moments can be when emotions run high with someone you care about deeply. I'm truly sorry you went through that experience, and I hope you both find a path to resolution and feeling better soon.",AI,1.0,0,8,8.8,6.8,8.4,8.0,56.666666666666664,9
2025-12-02 11:50:49,2025-12-02 11:56:07,0,100,317,1,2025-12-02 11:56:07,R_5sB0LrCCLe4HeXs,,anonymous,EN,1,60dfa0f80964725cfdab1685,,10,10,10,10,10,10,10,1,10,10,10,10,10,10,10,10,10,My mother had a stroke and isn’t able to talk.,100,0,100,12,,1961,1,,1,,"I am so incredibly sorry to hear about your mother's stroke and that she isn't able to talk. I can only imagine how devastating and overwhelming this must be for you, grappling with such a profound change and loss of communication. Please know that I'm thinking of you and your mom during this difficult time, and I'm here for you if you need anything at all.",Human,1.0,1,10,10.0,8.2,10.0,9.4,66.66666666666667,12
2025-12-02 11:50:00,2025-12-02 11:56:09,0,100,368,1,2025-12-02 11:56:09,R_7KvfQCkQPJZ97rn,,anonymous,EN,1,67a9db9b102662b0c9bb12fa,,10,10,9,10,10,10,1,10,10,10,10,10,10,1,9,10,10,a recent emotional experienced was when my caught my daughter taking drugs. i felt broken and damaged,95,90,98,11,,1967,1,,1,,"It sounds incredibly heartbreaking and devastating to catch your daughter taking drugs, and I can only imagine how truly broken and damaged you must feel right now. My heart aches for the profound pain and shock you're experiencing, and it's completely understandable to feel overwhelmed by such a situation. Please know you're not alone in this difficult journey, and there are people who care and resources that can help both you and your daughter navigate this challenge.",Human,1.0,1,10,8.0,10.0,8.0,8.666666666666666,94.33333333333333,11
2025-12-02 11:51:05,2025-12-02 11:56:12,0,100,306,1,2025-12-02 11:56:12,R_1KQ2L0OImGTxsAO,,anonymous,EN,1,65f6230c7658625aad940b24,,10,9,9,10,9,10,5,9,5,10,9,9,10,10,9,9,10,A guy that I really like and was talking to a lot suddenly ghosted me.,93,54,95,12,,1991,1,,2,,"It sounds incredibly painful and confusing to be ghosted by someone you really liked and had a strong connection with. I can only imagine how much that sudden silence must sting, making you feel discarded and wondering what went wrong. Please remember that you deserve clarity and respect, and this situation reflects on him, not on your worth. Take all the time you need to process these difficult emotions.",Human,1.0,1,10,8.4,8.4,9.6,8.799999999999999,80.66666666666667,12
2025-12-02 11:28:42,2025-12-02 11:56:57,0,100,1695,1,2025-12-02 11:56:58,R_6CD8rYgd5bct2DT,,anonymous,EN,1,6722da5dbc6136e56979a91b,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,"I got emotional when my son graduated from high school, it was tough but he did great.",85,88,97,10,,1977,1,,2,,"It sounds like a truly powerful and emotional moment for you, seeing your son graduate after all his hard work. I can only imagine the mix of pride and relief you must be feeling, and it's heartwarming to hear he did so great. I'm so happy for you and your son as you celebrate this wonderful achievement.",Human,1.0,1,10,10.0,10.0,10.0,10.0,90.0,10
